I#971,10/21/17,"$5,713,151.00 ",Cancelled,11/10/17,B#3637,10/1/17,"$459,462.00 ","$5,253,689.00 ",C#971,Jarrod Huncoot,CO
I#1662,10/3/17,"$26,522,426.00 ",Open,10/23/17,B#3386,9/13/17,"$583,842.00 ","$25,938,584.00 ",C#1662,Molli Beneze,MD
I#773,2/21/17,"$4,474,029.00 ",Cancelled,3/13/17,B#2101,2/1/17,"$155,950.00 ","$4,318,079.00 ",C#773,Keane Damsell,MI
I#229,5/31/17,"$6,366,590.00 ",Open,6/20/17,B#3188,5/11/17,"$512,535.00 ","$5,854,055.00 ",C#229,Ewart Iglesiaz,CA
I#1095,6/4/17,"$2,643,510.00 ",Closed,6/24/17,B#2364,5/15/17,"$375,021.00 ","$2,268,489.00 ",C#497,Anders Galtone,WA
I#605,8/5/17,"$24,121,996.00 ",Open,8/25/17,B#3260,7/16/17,"$541,354.00 ","$23,580,642.00 ",C#605,Merlina Syddon,NY
I#1737,7/26/17,"$2,267,878.00 ",Closed,8/15/17,B#3908,7/6/17,"$233,803.00 ","$2,034,075.00 ",C#1737,Arabelle Biggen,MA
I#1956,3/28/17,"$2,113,796.00 ",Open,4/17/17,B#3787,3/8/17,"$329,162.00 ","$1,784,634.00 ",C#1956,Lilith Emmerson,MI
I#32,10/21/17,"$2,615,794.00 ",Open,11/10/17,B#2806,10/1/17,"$135,029.00 ","$2,480,765.00 ",C#32,Waiter Dusting,OR
I#57,1/1/17,"$1,945,772.00 ",Open,1/21/17,B#3048,12/12/16,"$246,278.00 ","$1,699,494.00 ",C#57,Bunni Nettle,CA
I#1822,8/5/17,"$29,698,560.00 ",Cancelled,8/25/17,B#2829,7/16/17,"$597,599.00 ","$29,100,961.00 ",C#1822,Fitzgerald Culter,TN
I#390,9/18/17,"$12,170,127.00 ",Open,10/8/17,B#3392,8/29/17,"$581,765.00 ","$11,588,362.00 ",C#390,Britteny Lacaze,TX
I#334,5/13/17,"$26,615,985.00 ",Open,6/2/17,B#3119,4/23/17,"$625,781.00 ","$25,990,204.00 ",C#334,Arliene Khomishin,TX
I#1451,8/11/17,"$9,467,966.00 ",Cancelled,8/31/17,B#3034,7/22/17,"$372,736.00 ","$9,095,230.00 ",C#1451,Elva Yokley,TX
I#529,1/23/17,"$1,186,181.00 ",Open,2/12/17,B#2144,1/3/17,"$416,967.00 ","$769,214.00 ",C#529,Rivi Coxwell,NC
I#431,9/26/17,"$21,497,055.00 ",Open,10/16/17,B#3775,9/6/17,"$107,512.00 ","$21,389,543.00 ",C#431,Akim Barrable,MA
I#1159,10/17/17,"$10,925,404.00 ",Open,11/6/17,B#3012,9/27/17,"$404,542.00 ","$10,520,862.00 ",C#1159,Ian Nicholl,IN
I#105,10/3/17,"$5,226,404.00 ",Open,10/23/17,B#2624,9/13/17,"$401,626.00 ","$4,824,778.00 ",C#105,Donny De Avenell,TX
I#1057,7/25/17,"$29,332,266.00 ",Open,8/14/17,B#3006,7/5/17,"$597,285.00 ","$28,734,981.00 ",C#1057,Damon Poore,CO
I#831,12/9/17,"$17,066,197.00 ",Open,12/29/17,B#3983,11/19/17,"$548,329.00 ","$16,517,868.00 ",C#831,Elnora Speechly,WA
I#794,5/2/17,"$11,943,189.00 ",Closed,5/22/17,B#3534,4/12/17,"$330,327.00 ","$11,612,862.00 ",C#794,Dana Offield,MD
I#1177,4/5/17,"$13,046,069.00 ",Closed,4/25/17,B#2912,3/16/17,"$490,724.00 ","$12,555,345.00 ",C#1177,Norrie Redferne,MD
I#662,4/5/17,"$12,501,944.00 ",Open,4/25/17,B#2224,3/16/17,"$208,222.00 ","$12,293,722.00 ",C#662,Shalom Jacobsson,AZ
I#1300,11/16/17,"$9,168,622.00 ",Open,12/6/17,B#2745,10/27/17,"$596,367.00 ","$8,572,255.00 ",C#1300,Ambur Blomefield,IN
I#1358,8/3/17,"$19,557,893.00 ",Closed,8/23/17,B#3057,7/14/17,"$234,894.00 ","$19,322,999.00 ",C#1358,Melanie Nellies,OR
I#438,12/8/17,"$13,972,682.00 ",Open,12/28/17,B#2534,11/18/17,"$395,743.00 ","$13,576,939.00 ",C#438,Benoite Harner,NC
I#993,1/21/17,"$16,417,853.00 ",Cancelled,2/10/17,B#3851,1/1/17,"$204,118.00 ","$16,213,735.00 ",C#993,Bertina Hillum,CA
I#1758,10/3/17,"$18,090,246.00 ",Open,10/23/17,B#3390,9/13/17,"$375,863.00 ","$17,714,383.00 ",C#1758,Jourdain Verryan,TX
I#446,1/13/17,"$9,834,718.00 ",Open,2/2/17,B#2653,12/24/16,"$287,789.00 ","$9,546,929.00 ",C#446,Myrna Trassler,WA
I#484,4/1/17,"$10,390,017.00 ",Closed,4/21/17,B#2370,3/12/17,"$620,679.00 ","$9,769,338.00 ",C#1585,Pepe Gallaher,IL
I#1279,8/21/17,"$12,618,576.00 ",Open,9/10/17,B#2807,8/1/17,"$325,680.00 ","$12,292,896.00 ",C#1279,Ardisj Sallows,NC
I#824,2/6/17,"$29,075,958.00 ",Open,2/26/17,B#3714,1/17/17,"$227,966.00 ","$28,847,992.00 ",C#824,Linzy Seabrook,TX
I#1185,9/1/17,"$3,305,790.00 ",Cancelled,9/21/17,B#3769,8/12/17,"$515,363.00 ","$2,790,427.00 ",C#1185,Beau Ferriere,CA
I#15,9/24/17,"$7,089,991.00 ",Open,10/14/17,B#2309,9/4/17,"$598,642.00 ","$6,491,349.00 ",C#15,Yoshi Burrett,CA
I#337,9/8/17,"$15,061,586.00 ",Closed,9/28/17,B#2314,8/19/17,"$355,483.00 ","$14,706,103.00 ",C#337,Bryn Madison,TX
I#1403,9/20/17,"$27,616,714.00 ",Open,10/10/17,B#3598,8/31/17,"$150,186.00 ","$27,466,528.00 ",C#1403,Gizela Pirrey,IN
I#1488,11/19/17,"$17,238,437.00 ",Closed,12/9/17,B#2762,10/30/17,"$383,659.00 ","$16,854,778.00 ",C#1488,Eloise Hunnaball,TN
I#1536,5/12/17,"$333,940.00 ",Open,6/1/17,B#3222,4/22/17,"$438,685.00 ","($104,745.00)",C#1536,Imojean Marcone,CO
I#513,8/25/17,"$26,999,140.00 ",Closed,9/14/17,B#2546,8/5/17,"$487,479.00 ","$26,511,661.00 ",C#513,Jolynn Hub,OR
I#1136,1/7/17,"$10,174,208.00 ",Closed,1/27/17,B#2807,12/18/16,"$291,108.00 ","$9,883,100.00 ",C#1136,Orion Charlick,CA
I#1683,5/8/17,"$23,004,851.00 ",Open,5/28/17,B#3340,4/18/17,"$458,049.00 ","$22,546,802.00 ",C#1683,Stephanus Tomasi,TX
I#1538,7/14/17,"$20,540,426.00 ",Open,8/3/17,B#2090,6/24/17,"$550,776.00 ","$19,989,650.00 ",C#1538,Vivie Gladdis,TX
I#905,7/16/17,"$19,863,967.00 ",Open,8/5/17,B#2174,6/26/17,"$328,397.00 ","$19,535,570.00 ",C#905,Murial Grigolashvill,CA
I#1700,3/10/17,"$15,652,838.00 ",Open,3/30/17,B#3598,2/18/17,"$402,112.00 ","$15,250,726.00 ",C#1700,Elton Stanion,PA
I#1811,12/5/17,"$17,786,635.00 ",Closed,12/25/17,B#2006,11/15/17,"$234,231.00 ","$17,552,404.00 ",C#1811,Odey Pidgley,CA
I#597,5/27/17,"$4,174,086.00 ",Cancelled,6/16/17,B#3760,5/7/17,"$195,194.00 ","$3,978,892.00 ",C#597,Tansy Phillcock,OR
I#563,9/3/17,"$17,499,995.00 ",Open,9/23/17,B#2807,8/14/17,"$570,796.00 ","$16,929,199.00 ",C#563,Cosme Jugging,AZ
I#932,5/30/17,"$21,483,582.00 ",Cancelled,6/19/17,B#3181,5/10/17,"$557,148.00 ","$20,926,434.00 ",C#932,Braden Smallwood,IL
I#1660,6/12/17,"$4,169,604.00 ",Closed,7/2/17,B#3112,5/23/17,"$179,638.00 ","$3,989,966.00 ",C#1660,Belva Rogger,IL
I#1846,10/22/17,"$11,889,493.00 ",Open,11/11/17,B#3125,10/2/17,"$182,795.00 ","$11,706,698.00 ",C#1846,Perry Bunney,NY
I#202,8/31/17,"$26,613,382.00 ",Open,9/20/17,B#3982,8/11/17,"$357,471.00 ","$26,255,911.00 ",C#202,Allegra Ivanusyev,IL
I#1131,12/28/17,"$28,351,778.00 ",Cancelled,1/17/18,B#3803,12/8/17,"$533,843.00 ","$27,817,935.00 ",C#1131,Kailey Bew,TX
I#1525,7/14/17,"$29,377,652.00 ",Closed,8/3/17,B#2225,6/24/17,"$146,370.00 ","$29,231,282.00 ",C#1525,Jacinta Leney,PA
I#999,2/27/17,"$10,937,443.00 ",Cancelled,3/19/17,B#2503,2/7/17,"$164,210.00 ","$10,773,233.00 ",C#999,Gregoire Zanotti,CA
I#1742,10/26/17,"$1,729,221.00 ",Open,11/15/17,B#3874,10/6/17,"$224,153.00 ","$1,505,068.00 ",C#1742,Timmy Shearman,AZ
I#1503,10/29/17,"$18,091,969.00 ",Cancelled,11/18/17,B#3016,10/9/17,"$580,100.00 ","$17,511,869.00 ",C#1503,Britteny Bullerwell,WA
I#206,11/9/17,"$7,114,022.00 ",Closed,11/29/17,B#3207,10/20/17,"$560,643.00 ","$6,553,379.00 ",C#206,Berke Blampied,IL
I#678,9/25/17,"$21,958,386.00 ",Open,10/15/17,B#3108,9/5/17,"$265,416.00 ","$21,692,970.00 ",C#678,Shaine Ziemke,OR
I#321,1/13/17,"$10,690,444.00 ",Cancelled,2/2/17,B#2723,12/24/16,"$594,835.00 ","$10,095,609.00 ",C#321,Kennedy Oatley,MD
I#1466,8/6/17,"$12,656,341.00 ",Cancelled,8/26/17,B#3438,7/17/17,"$483,401.00 ","$12,172,940.00 ",C#438,Bentley Andrieux,MD
I#862,6/9/17,"$20,187,125.00 ",Cancelled,6/29/17,B#3764,5/20/17,"$322,445.00 ","$19,864,680.00 ",C#862,Esmaria Meatcher,MD
I#1386,6/9/17,"$25,965,481.00 ",Open,6/29/17,B#2930,5/20/17,"$429,652.00 ","$25,535,829.00 ",C#1386,Libbie Scowcraft,CA
I#1921,12/14/17,"$4,671,762.00 ",Closed,1/3/18,B#3608,11/24/17,"$402,553.00 ","$4,269,209.00 ",C#1921,Hammad Gianiello,TX
I#23,7/2/17,"$1,776,608.00 ",Open,7/22/17,B#3045,6/12/17,"$617,346.00 ","$1,159,262.00 ",C#23,Trish Eldin,MI
I#1620,2/18/17,"$27,557,930.00 ",Cancelled,3/10/17,B#2426,1/29/17,"$580,144.00 ","$26,977,786.00 ",C#1620,Sergent Parffrey,NY
I#529,7/29/17,"$25,575,830.00 ",Closed,8/18/17,B#3865,7/9/17,"$232,418.00 ","$25,343,412.00 ",C#529,Irene Aikett,TN
I#511,5/26/17,"$27,669,322.00 ",Closed,6/15/17,B#2733,5/6/17,"$255,726.00 ","$27,413,596.00 ",C#511,Ola Smitham,MD
I#1945,11/22/17,"$1,371,055.00 ",Open,12/12/17,B#3150,11/2/17,"$596,390.00 ","$774,665.00 ",C#1945,Terra Tick,CA
I#817,3/28/17,"$18,297,159.00 ",Cancelled,4/17/17,B#2587,3/8/17,"$522,779.00 ","$17,774,380.00 ",C#817,Carrissa Goodboddy,NC
I#517,3/17/17,"$18,303,506.00 ",Cancelled,4/6/17,B#2230,2/25/17,"$353,957.00 ","$17,949,549.00 ",C#517,Polly Reaveley,OR
I#329,3/31/17,"$23,776,170.00 ",Cancelled,4/20/17,B#3833,3/11/17,"$334,825.00 ","$23,441,345.00 ",C#329,Gal Howard - Gater,CA
I#1009,12/7/17,"$22,802,347.00 ",Cancelled,12/27/17,B#3506,11/17/17,"$129,096.00 ","$22,673,251.00 ",C#1009,Cirillo Bartoli,TX
I#169,1/24/17,"$16,206,190.00 ",Open,2/13/17,B#3057,1/4/17,"$535,942.00 ","$15,670,248.00 ",C#169,Julissa Kubin,OR
I#70,11/7/17,"$21,489,518.00 ",Cancelled,11/27/17,B#3544,10/18/17,"$230,456.00 ","$21,259,062.00 ",C#70,Erl Minguet,IL
I#1950,12/1/17,"$13,129,850.00 ",Closed,12/21/17,B#3582,11/11/17,"$173,239.00 ","$12,956,611.00 ",C#1950,Lexine Yelland,MA
I#1995,10/7/17,"$27,331,664.00 ",Closed,10/27/17,B#3587,9/17/17,"$144,521.00 ","$27,187,143.00 ",C#1995,Shayla McSherry,CA
I#131,1/14/17,"$24,260,737.00 ",Closed,2/3/17,B#3355,12/25/16,"$182,717.00 ","$24,078,020.00 ",C#131,Kareem Booeln,IL
I#287,3/7/17,"$9,048,932.00 ",Closed,3/27/17,B#2791,2/15/17,"$372,615.00 ","$8,676,317.00 ",C#287,Oliviero Dellit,TX
I#310,10/8/17,"$21,778,912.00 ",Open,10/28/17,B#3916,9/18/17,"$421,660.00 ","$21,357,252.00 ",C#310,Vittoria Edelman,WA
I#241,1/12/17,"$809,369.00 ",Closed,2/1/17,B#3274,12/23/16,"$176,871.00 ","$632,498.00 ",C#241,Wendi Bricknell,CA
I#1860,1/5/17,"$1,279,903.00 ",Cancelled,1/25/17,B#2478,12/16/16,"$403,160.00 ","$876,743.00 ",C#1860,Darya Castellino,AZ
I#1950,4/29/17,"$9,601,078.00 ",Closed,5/19/17,B#3383,4/9/17,"$507,510.00 ","$9,093,568.00 ",C#1950,Giovanni Goutcher,TX
I#1401,2/13/17,"$24,684,175.00 ",Cancelled,3/5/17,B#2354,1/24/17,"$361,329.00 ","$24,322,846.00 ",C#1401,Eudora Janton,CO
I#723,10/15/17,"$4,298,084.00 ",Open,11/4/17,B#2778,9/25/17,"$201,742.00 ","$4,096,342.00 ",C#723,Isabelle Da Costa,NC
I#271,11/9/17,"$17,527,454.00 ",Open,11/29/17,B#2812,10/20/17,"$168,649.00 ","$17,358,805.00 ",C#271,Rici Hardage,CO
I#1690,4/25/17,"$2,525,933.00 ",Open,5/15/17,B#3343,4/5/17,"$302,876.00 ","$2,223,057.00 ",C#1690,Emalia Haking,AZ
I#91,1/14/17,"$9,263,652.00 ",Cancelled,2/3/17,B#3952,12/25/16,"$384,180.00 ","$8,879,472.00 ",C#91,Adela Clearley,TX
I#805,11/2/17,"$23,788,874.00 ",Open,11/22/17,B#2899,10/13/17,"$347,052.00 ","$23,441,822.00 ",C#805,Caprice Simmonds,AZ
I#242,7/20/17,"$9,424,398.00 ",Cancelled,8/9/17,B#3508,6/30/17,"$208,378.00 ","$9,216,020.00 ",C#242,Kriste Warlaw,CA
I#1027,10/29/17,"$25,067,976.00 ",Open,11/18/17,B#2085,10/9/17,"$365,243.00 ","$24,702,733.00 ",C#1027,Jennine Tupper,NY
I#1127,2/23/17,"$13,687,009.00 ",Cancelled,3/15/17,B#3251,2/3/17,"$422,964.00 ","$13,264,045.00 ",C#1127,Judd Stonham,TN
I#865,11/22/17,"$20,075,390.00 ",Cancelled,12/12/17,B#3347,11/2/17,"$328,074.00 ","$19,747,316.00 ",C#865,Baxter Spinney,IL
I#935,6/24/17,"$16,313,860.00 ",Open,7/14/17,B#2423,6/4/17,"$407,446.00 ","$15,906,414.00 ",C#517,Melinda Roles,TX
I#330,10/30/17,"$23,623,367.00 ",Cancelled,11/19/17,B#2737,10/10/17,"$644,373.00 ","$22,978,994.00 ",C#330,Diandra Barwise,CA
I#937,12/4/17,"$8,993,602.00 ",Open,12/24/17,B#2931,11/14/17,"$632,065.00 ","$8,361,537.00 ",C#937,Emanuele Duncombe,MA
I#1757,6/4/17,"$19,962,830.00 ",Closed,6/24/17,B#2226,5/15/17,"$182,077.00 ","$19,780,753.00 ",C#1757,Demetra Amber,TN
I#933,10/31/17,"$11,079,235.00 ",Closed,11/20/17,B#3024,10/11/17,"$381,589.00 ","$10,697,646.00 ",C#933,Belita Ormerod,MD
I#825,9/27/17,"$15,983,554.00 ",Open,10/17/17,B#2419,9/7/17,"$539,841.00 ","$15,443,713.00 ",C#825,Noella Reihm,TX
I#801,6/11/17,"$16,130,837.00 ",Cancelled,7/1/17,B#2605,5/22/17,"$522,687.00 ","$15,608,150.00 ",C#801,Matty Degoy,CA
I#132,4/17/17,"$28,391,186.00 ",Open,5/7/17,B#3479,3/28/17,"$173,465.00 ","$28,217,721.00 ",C#132,Gannon Hulkes,AZ
I#1276,5/22/17,"$10,645,370.00 ",Open,6/11/17,B#3313,5/2/17,"$403,275.00 ","$10,242,095.00 ",C#1276,Heida Story,CO
I#334,3/26/17,"$18,540,487.00 ",Open,4/15/17,B#2998,3/6/17,"$486,044.00 ","$18,054,443.00 ",C#334,Janelle Astlet,CO
I#1778,2/18/17,"$20,668,463.00 ",Cancelled,3/10/17,B#2338,1/29/17,"$317,218.00 ","$20,351,245.00 ",C#1778,Clemente Millen,TN
I#965,9/19/17,"$9,593,026.00 ",Closed,10/9/17,B#3098,8/30/17,"$480,262.00 ","$9,112,764.00 ",C#965,Mattie Pearcy,IL
I#511,1/18/17,"$17,651,584.00 ",Open,2/7/17,B#3996,12/29/16,"$394,194.00 ","$17,257,390.00 ",C#511,Sholom Harrild,NY
I#1566,12/13/17,"$15,371,913.00 ",Closed,1/2/18,B#2747,11/23/17,"$373,272.00 ","$14,998,641.00 ",C#1566,Jennette Allport,OR
I#1507,12/18/17,"$7,314,439.00 ",Open,1/7/18,B#3737,11/28/17,"$406,249.00 ","$6,908,190.00 ",C#1995,Penelope Roglieri,AZ
I#258,10/1/17,"$15,188,561.00 ",Closed,10/21/17,B#3071,9/11/17,"$387,894.00 ","$14,800,667.00 ",C#258,Alanson Giacometti,AZ
I#1022,5/3/17,"$18,378,321.00 ",Closed,5/23/17,B#3113,4/13/17,"$186,500.00 ","$18,191,821.00 ",C#1022,Dennis Muckleston,PA
I#1121,9/19/17,"$3,395,866.00 ",Cancelled,10/9/17,B#2899,8/30/17,"$366,537.00 ","$3,029,329.00 ",C#1121,Mozelle Cranmere,CA
I#891,6/18/17,"$353,310.00 ",Cancelled,7/8/17,B#2094,5/29/17,"$177,058.00 ","$176,252.00 ",C#891,Berk Benezeit,IN
I#692,1/29/17,"$23,263,505.00 ",Cancelled,2/18/17,B#2377,1/9/17,"$396,976.00 ","$22,866,529.00 ",C#692,Iggy Castagneri,CA
I#383,3/31/17,"$7,867,296.00 ",Open,4/20/17,B#3447,3/11/17,"$398,438.00 ","$7,468,858.00 ",C#383,Broddie Brecon,NY
I#373,1/30/17,"$28,364,814.00 ",Open,2/19/17,B#3975,1/10/17,"$299,142.00 ","$28,065,672.00 ",C#373,Cello Stearns,MA
I#35,12/9/17,"$26,248,263.00 ",Closed,12/29/17,B#3301,11/19/17,"$638,612.00 ","$25,609,651.00 ",C#35,Caralie Collcutt,MI
I#306,2/7/17,"$13,523,268.00 ",Closed,2/27/17,B#3764,1/18/17,"$238,343.00 ","$13,284,925.00 ",C#306,Charlton Shaw,CA
I#216,5/28/17,"$26,820,134.00 ",Closed,6/17/17,B#3264,5/8/17,"$321,518.00 ","$26,498,616.00 ",C#216,Gregorio MacNeachtain,IN
I#1703,12/19/17,"$387,334.00 ",Closed,1/8/18,B#2504,11/29/17,"$455,764.00 ","($68,430.00)",C#1703,Hayes Merriton,IN
I#628,12/31/17,"$21,039,319.00 ",Open,1/20/18,B#3023,12/11/17,"$510,530.00 ","$20,528,789.00 ",C#628,Donn Klimke,CO
I#525,7/18/17,"$23,391,458.00 ",Open,8/7/17,B#3734,6/28/17,"$197,339.00 ","$23,194,119.00 ",C#525,Jayme Keough,CA
I#1590,7/28/17,"$3,077,792.00 ",Closed,8/17/17,B#3455,7/8/17,"$469,242.00 ","$2,608,550.00 ",C#1590,Christoper Hatfield,MD
I#432,7/22/17,"$22,684,771.00 ",Open,8/11/17,B#2956,7/2/17,"$100,698.00 ","$22,584,073.00 ",C#432,Kelcey Tuckwood,NY
I#1280,3/8/17,"$27,222,103.00 ",Cancelled,3/28/17,B#2613,2/16/17,"$310,989.00 ","$26,911,114.00 ",C#1280,Hendrik Scougal,IN
I#1204,2/3/17,"$4,529,939.00 ",Cancelled,2/23/17,B#3319,1/14/17,"$293,340.00 ","$4,236,599.00 ",C#1204,Niels Buston,WA
I#1513,7/30/17,"$1,334,028.00 ",Open,8/19/17,B#2353,7/10/17,"$129,830.00 ","$1,204,198.00 ",C#1513,Teresita Rounsefell,CO
I#398,2/11/17,"$15,337,675.00 ",Open,3/3/17,B#2891,1/22/17,"$592,026.00 ","$14,745,649.00 ",C#398,Suzann Eyres,OR
I#70,6/14/17,"$27,076,266.00 ",Closed,7/4/17,B#3133,5/25/17,"$128,635.00 ","$26,947,631.00 ",C#70,Vere Scannell,AZ
I#1058,12/3/17,"$13,301,896.00 ",Closed,12/23/17,B#2043,11/13/17,"$321,426.00 ","$12,980,470.00 ",C#1058,Grantley Clemencon,CA
I#1272,1/3/17,"$20,721,512.00 ",Open,1/23/17,B#3453,12/14/16,"$354,312.00 ","$20,367,200.00 ",C#1272,David Odo,CA
I#157,10/8/17,"$9,906,715.00 ",Closed,10/28/17,B#3912,9/18/17,"$491,038.00 ","$9,415,677.00 ",C#157,Sherye Grunwall,TX
I#172,8/13/17,"$23,819,351.00 ",Closed,9/2/17,B#2371,7/24/17,"$171,956.00 ","$23,647,395.00 ",C#172,Gilbertine Fitzsymonds,NC
I#1626,10/4/17,"$18,890,860.00 ",Closed,10/24/17,B#2146,9/14/17,"$217,650.00 ","$18,673,210.00 ",C#1626,Roseanna Elwell,TX
I#1703,2/14/17,"$362,719.00 ",Cancelled,3/6/17,B#3762,1/25/17,"$398,690.00 ","($35,971.00)",C#1703,Deeanne Ramsdale,PA
I#686,10/18/17,"$26,872,433.00 ",Closed,11/7/17,B#2324,9/28/17,"$151,156.00 ","$26,721,277.00 ",C#686,Anetta Steart,OR
I#177,12/2/17,"$12,261,728.00 ",Cancelled,12/22/17,B#2517,11/12/17,"$316,961.00 ","$11,944,767.00 ",C#177,Vida Sampson,TX
I#882,3/31/17,"$1,607,509.00 ",Open,4/20/17,B#3353,3/11/17,"$649,748.00 ","$957,761.00 ",C#882,Terry Epinay,TX
I#1926,4/6/17,"$9,956,368.00 ",Cancelled,4/26/17,B#3635,3/17/17,"$227,215.00 ","$9,729,153.00 ",C#1926,Kaycee Brevetor,CA
I#354,10/31/17,"$26,342,365.00 ",Open,11/20/17,B#3052,10/11/17,"$413,373.00 ","$25,928,992.00 ",C#354,Lexy Rhubottom,PA
I#1808,4/26/17,"$15,041,589.00 ",Cancelled,5/16/17,B#3122,4/6/17,"$576,629.00 ","$14,464,960.00 ",C#1808,Sissy Bantham,TN
I#124,2/25/17,"$9,241,896.00 ",Open,3/17/17,B#3584,2/5/17,"$524,761.00 ","$8,717,135.00 ",C#124,Reeta Rupke,TN
I#380,6/27/17,"$8,272,048.00 ",Closed,7/17/17,B#2752,6/7/17,"$439,909.00 ","$7,832,139.00 ",C#380,Chanda Underwood,TX
I#1256,2/23/17,"$11,587,776.00 ",Closed,3/15/17,B#2897,2/3/17,"$276,910.00 ","$11,310,866.00 ",C#1256,Tove Ros,CA
I#547,8/31/17,"$1,447,715.00 ",Open,9/20/17,B#2540,8/11/17,"$226,960.00 ","$1,220,755.00 ",C#547,Carlie Godbehere,CA
I#1652,11/4/17,"$29,559,256.00 ",Closed,11/24/17,B#3423,10/15/17,"$193,725.00 ","$29,365,531.00 ",C#1652,Jayson Lambregts,IL
I#404,2/8/17,"$19,724,139.00 ",Closed,2/28/17,B#3311,1/19/17,"$397,346.00 ","$19,326,793.00 ",C#404,Colleen Mackiewicz,CO
I#91,11/1/17,"$8,407,571.00 ",Open,11/21/17,B#2291,10/12/17,"$424,300.00 ","$7,983,271.00 ",C#91,Jon McCard,AZ
I#170,10/7/17,"$27,751,338.00 ",Closed,10/27/17,B#2014,9/17/17,"$180,914.00 ","$27,570,424.00 ",C#170,Arlan Cummings,TX
I#74,10/25/17,"$6,364,476.00 ",Open,11/14/17,B#3794,10/5/17,"$224,562.00 ","$6,139,914.00 ",C#74,Nigel Cuppitt,MA
I#1015,7/8/17,"$17,416,085.00 ",Cancelled,7/28/17,B#3704,6/18/17,"$425,067.00 ","$16,991,018.00 ",C#1015,Neysa Dugan,IN
I#721,3/8/17,"$28,824,302.00 ",Open,3/28/17,B#2364,2/16/17,"$582,981.00 ","$28,241,321.00 ",C#721,Leela Proschek,TX
I#1862,4/19/17,"$28,297,462.00 ",Cancelled,5/9/17,B#3802,3/30/17,"$253,408.00 ","$28,044,054.00 ",C#1862,Darcee Blumsom,NC
I#1337,8/25/17,"$28,159,260.00 ",Open,9/14/17,B#2080,8/5/17,"$233,005.00 ","$27,926,255.00 ",C#1337,Gherardo Quenell,MD
I#886,12/31/17,"$939,982.00 ",Cancelled,1/20/18,B#3584,12/11/17,"$101,454.00 ","$838,528.00 ",C#886,Lombard Elphick,IL
I#430,5/3/17,"$22,431,733.00 ",Closed,5/23/17,B#3015,4/13/17,"$212,413.00 ","$22,219,320.00 ",C#430,Karim Stonhouse,MA
I#875,7/6/17,"$14,266,635.00 ",Closed,7/26/17,B#3519,6/16/17,"$236,013.00 ","$14,030,622.00 ",C#875,Melesa Benwell,NY
I#1985,9/20/17,"$16,751,039.00 ",Closed,10/10/17,B#3875,8/31/17,"$620,396.00 ","$16,130,643.00 ",C#1985,Quinn Scala,MI
I#701,2/16/17,"$20,767,503.00 ",Open,3/8/17,B#2664,1/27/17,"$473,263.00 ","$20,294,240.00 ",C#701,Marice Barling,AZ
I#722,8/31/17,"$26,548,802.00 ",Closed,9/20/17,B#2262,8/11/17,"$504,045.00 ","$26,044,757.00 ",C#722,Diahann Mannie,TX
I#876,5/14/17,"$25,422,655.00 ",Open,6/3/17,B#3679,4/24/17,"$541,349.00 ","$24,881,306.00 ",C#876,Ramsay Salle,IN
I#1918,11/11/17,"$2,186,680.00 ",Cancelled,12/1/17,B#3961,10/22/17,"$380,065.00 ","$1,806,615.00 ",C#1918,Vi Middlehurst,NY
I#1884,8/15/17,"$1,511,099.00 ",Closed,9/4/17,B#2316,7/26/17,"$627,478.00 ","$883,621.00 ",C#1884,Galvin Profit,MA
I#1128,1/29/17,"$7,072,887.00 ",Open,2/18/17,B#2155,1/9/17,"$146,405.00 ","$6,926,482.00 ",C#1128,Cassandry Raine,CA
I#1550,3/3/17,"$29,515,086.00 ",Closed,3/23/17,B#3718,2/11/17,"$298,630.00 ","$29,216,456.00 ",C#1550,Delila Alywen,TX
I#603,5/20/17,"$23,630,431.00 ",Cancelled,6/9/17,B#3208,4/30/17,"$432,840.00 ","$23,197,591.00 ",C#603,Tillie Britian,IL
I#943,11/17/17,"$11,075,513.00 ",Cancelled,12/7/17,B#3661,10/28/17,"$382,399.00 ","$10,693,114.00 ",C#943,Cherri Mullany,MD
I#1423,7/24/17,"$2,657,342.00 ",Open,8/13/17,B#2154,7/4/17,"$554,333.00 ","$2,103,009.00 ",C#1423,Collin Queen,NC
I#1201,5/7/17,"$452,787.00 ",Open,5/27/17,B#2381,4/17/17,"$140,972.00 ","$311,815.00 ",C#1201,Jarred Diament,NC
I#637,3/19/17,"$8,576,282.00 ",Closed,4/8/17,B#3082,2/27/17,"$158,594.00 ","$8,417,688.00 ",C#637,Chet Farley,CO
I#337,1/9/17,"$2,360,059.00 ",Open,1/29/17,B#2724,12/20/16,"$317,012.00 ","$2,043,047.00 ",C#337,Dannie Gresswell,CO
I#1073,10/27/17,"$24,734,952.00 ",Open,11/16/17,B#2405,10/7/17,"$412,948.00 ","$24,322,004.00 ",C#1073,Bastian Beadon,WA
I#701,7/29/17,"$1,934,724.00 ",Cancelled,8/18/17,B#2388,7/9/17,"$222,975.00 ","$1,711,749.00 ",C#701,Gerick Calvey,OR
I#1285,6/2/17,"$26,964,998.00 ",Cancelled,6/22/17,B#3779,5/13/17,"$500,393.00 ","$26,464,605.00 ",C#1285,Artie Torrijos,CO
